0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,1.024866,0.000000,0.000000,0.000000
0.000000,-0.016801,1.058468,0.000000,0.000000,0.000000
-0.016801,0.000000,1.041667,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.957661,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.024866,0.000000,0.000000,0.000000
0.000000,0.000000,1.024866,0.000000,0.000000,0.000000
0.000000,-0.016801,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.974462,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.016801,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,0.974462,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,-0.016801,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.974462,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
-0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
-0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.016801,0.000000,1.008065,0.000000,0.000000,0.000000
0.000000,-0.016801,1.008065,0.000000,0.000000,0.000000
0.000000,0.000000,0.991263,0.000000,0.000000,0.000000
0.016801,0.000000,0.991263,0.000000,0.000000,0.000000
